Employee ID,Employee Name,Department/Team,Designation/Role,Date of Joining,Current Employment Status,Total Work Duration (years),Leave Date,Leave Type,Leave Approval Status,Leave Frequency,Weekend Leaves (Sat/Sun Included?),Tasks Assigned,Tasks Completed on Time,Missed Deadlines,Employee Performance Score,Team Size,Active Employees in Team,Leaves in Team for Same Period,Skill Rating,Past Performance Reviews,Project Involvement,Total Leave Days (per month/year),Leave Impact on Work,Performance Rating,Predicted Eligibility Score
404772,Michael Johnson,5,6,2012-04-23,1,10,2024-03-15,2,1,3,0,25,10,15,76.5,39,33,16,8.7,2.6,1,19,1,1.9,54
167004,Desiree Carson,6,2,2012-10-16,1,1.5,2024-07-28,1,2,1,0,53,48,5,68.3,39,32,3,9.2,4.5,0,13,1,1.8,43
931793,Larry Preston,1,5,2019-10-12,0,5.4,2024-10-20,1,1,4,1,15,9,6,72.5,46,33,5,2.3,2.4,0,15,0,4.6,44
416512,Patricia Zuniga,0,3,2016-02-12,0,9,2024-11-01,3,1,3,0,91,42,49,51.7,19,2,3,1.8,1.3,1,11,2,1.1,13
201279,Katherine Morris,0,3,2012-08-26,0,12.5,2024-03-10,3,1,5,0,80,3,77,92.8,26,24,14,1.1,2.7,2,0,2,2.8,79
453390,Dr. Erika Allen,6,0,2019-12-14,0,5.2,2024-05-19,0,0,4,0,20,3,17,92.2,40,39,15,9.9,1.2,2,16,1,2.7,77
155457,Logan Davenport,5,7,2015-12-24,0,9.2,2024-07-05,0,0,0,1,48,47,1,57.7,37,25,8,7.8,3.9,1,3,2,1.2,30
828156,Vanessa Walker,6,6,2022-04-07,1,0.3,2024-05-13,4,0,4,0,60,41,19,86.6,21,5,10,2.3,1.4,0,30,0,3.9,58
843415,Kevin Coleman,5,5,2013-06-01,0,11.7,2024-12-11,1,0,2,1,20,13,7,50.9,26,8,15,6.8,1.4,2,4,1,3.3,21
235866,Robert Brown,1,6,2017-05-20,0,7.8,2024-04-21,0,0,10,1,35,2,33,80.9,17,15,5,9.6,5,0,21,0,1.7,57
719462,Richard Bowers,1,7,2020-04-19,0,4.8,2024-06-27,4,0,3,1,84,59,25,89.1,37,29,26,2.2,3.8,2,8,1,2,68
569539,Eric Schneider,6,2,2021-07-27,0,3.6,2024-05-31,0,0,2,1,43,31,12,97.8,24,22,22,8.7,4.4,2,8,2,3.4,86
359484,Joseph Patton,0,2,2012-12-12,0,12.2,2024-04-30,4,2,6,1,57,39,18,59.7,25,25,11,9.9,2.8,1,6,2,4.9,37
660516,Karen Moss,6,3,2010-03-27,0,14.9,2024-06-17,2,2,6,1,63,11,52,80.8,21,10,1,9.4,4.4,1,3,0,4.7,73
957269,Karen Houston,4,2,2014-03-02,0,11,2024-02-10,3,2,2,0,49,18,31,81.3,25,5,23,7.2,2.7,0,13,2,3.1,65
952110,Daniel Ali,4,3,2012-10-17,2,5.2,2024-01-21,3,2,1,0,49,28,21,89.3,24,8,14,1.2,3.1,1,27,2,4.9,69
904543,Marie Harris,2,2,2019-09-19,0,5.4,2024-02-19,4,0,6,0,44,1,43,60.3,19,8,0,9.8,2.7,1,23,1,4.4,28
658522,Anthony White,3,2,2014-11-08,0,10.3,2024-09-04,0,0,6,0,41,22,19,78.4,14,5,4,9.9,1.3,0,20,2,2.1,57
140191,Carla Hamilton,6,4,2019-03-05,0,6,2024-05-30,0,2,9,0,30,19,11,96.1,25,3,5,1.9,2.5,0,22,0,3.5,73
997213,Lori Moore,5,6,2018-04-21,0,6.8,2024-09-29,3,1,1,0,30,11,19,53.1,39,18,34,6.7,3.6,2,20,2,2.2,16
152944,Justin Mendez,1,1,2014-05-11,0,10.8,2024-05-02,3,1,1,1,99,94.0407446360696,0,64.4,10,7,7,8.1,2.6,2,5,2,3.4,43
532012,Susan Jones,3,0,2014-01-11,0,11.1,2024-01-14,4,1,9,1,99,10,89,70.5,15,10,2,9.5,2.3,2,7,1,4.2,49
531532,Debra Hutchinson,3,7,2014-01-26,0,11.1,2024-02-04,2,0,8,0,29,16,13,52.9,50,41,47.2267666422465,8.4,3.9,2,30,0,2.7,18
186986,Nathaniel Johnson,3,4,2022-06-15,0,2.7,2024-10-26,4,0,7,1,13,2,11,59.5,16,12,8,9.7,3.5,0,6,0,4.3,28
799501,Matthew Maddox,4,6,2013-08-31,0,11.5,2024-07-03,2,1,8,1,38,36,2,96.1,14,11,9,8.8,4.4,0,0,0,3.5,87
694903,Christopher Watkins,5,6,2011-08-10,0,13.5,2024-10-10,4,0,0,1,55,17,38,65.8,41,41,40,7.1,1.9,2,10,2,3.9,44
624129,William Lowe,0,1,2022-03-23,0,2.9,2024-06-17,3,1,10,1,15,12,3,67.6,16,7,3,5.3,2.6,1,24,1,3.1,31
230579,Curtis Murray,6,4,2010-12-25,0,14.2,2024-06-16,1,2,8,1,84,72,12,89.9,39,2,21,1.8,4.6,0,17,1,1,69
810284,Christina Salas,4,1,2021-03-07,0,4,2024-04-07,1,0,4,0,77,66,11,71.2,48,32,16,4.2,3.9,0,17,0,1.1,40
775160,Seth Cameron,4,0,2022-03-20,1,2.2,2024-07-27,1,0,9,1,18,3,15,97.2,44,25,28,8.2,2,2,9,2,1.3,78
107649,Penny Smith,3,7,2018-02-20,0,7,2024-03-17,2,2,9,1,31,30,1,94.3,29,24,2,3.4,1.1,1,11,0,1.8,73
712876,William Walton,6,2,2012-11-24,0,12.2,2024-01-18,4,2,6,0,76,64,12,64.6,12,2,11,7.6,4.3,2,3,2,2.7,42
104317,Mark Pham,0,4,2020-08-05,1,0.4,2024-03-12,3,1,2,0,40,11,29,89,25,10,1,9.5,2.4,0,2,2,2.7,75
270907,Jerry Sanchez,5,0,2010-02-02,0,15.1,2024-02-12,2,1,9,1,39,37,2,68.8,19,9,9,4.9,4.7,0,30,1,2.6,40
647281,Jessica Gonzalez,2,4,2021-12-06,2,2,2024-10-08,1,0,3,1,79,11,68,64.1,24,4,22,8.1,3.8,2,23,0,2.1,33
396659,Rodney Barrera,6,4,2016-07-16,0,8.6,2024-03-10,1,1,0,1,44,9,35,84.1,13,3,5,8.7,1.1,1,22,2,3.7,67
522681,Joshua Hooper,4,4,2012-05-15,0,12.8,2024-09-26,3,0,7,0,79,45,34,79.4,9,3,6,5.2,4.2,0,29,1,4.6,56
816032,Walter Bryan,2,2,2018-10-25,1,5.6,2024-03-27,3,0,5,0,71,20,51,72.2,50,3,24,7.3,3.3,0,27,0,3,44
648951,James Pope,4,2,2020-10-20,1,1,2024-09-04,3,1,9,0,17,2,15,61,13,11,12,3.5,4.1,0,11,0,3,22
21501,Lisa Anderson,2,5,2010-05-27,0,14.7,2024-11-21,2,0,2,1,71,69,2,63.7,28,21,28,3.1,4.3,0,14,1,3.2,36
781053,Mary Melendez,1,5,2012-09-28,0,12.4,2024-06-10,2,0,6,1,13,1,12,51.9,29,21,13,7.7,3.8,0,28,1,3.5,17
411986,Jerry Smith,4,6,2015-03-28,2,8.9,2024-04-25,1,2,2,1,65,9,56,89.3,16,12,1,8.7,1.4,0,10,2,2.4,78
257336,Sarah Massey,1,0,2021-03-18,0,3.9,2024-05-12,2,0,4,1,48,6,42,82.1,21,15,18,6.2,2.9,1,25,2,3.5,56
992541,Susan Rodriguez,2,2,2017-06-29,0,7.6,2024-08-30,4,2,1,0,91,53,38,80.1,10,5,4,9.9,3.1,2,22,2,2.6,61
372505,Samantha Rich,3,2,2017-08-12,0,7.5,2024-08-03,4,1,8,1,70,58,12,64.7,50,50,27,3.2,4.8,2,27,2,2.3,28
593384,Adriana Lewis,1,6,2011-02-15,0,14,2024-12-13,3,0,1,1,13,8,5,96.6,49,29,12,9.8,3.9,2,1,0,1.7,90
760603,Andrew Matthews,5,6,2017-03-11,0,7.9,2024-09-09,1,1,1,0,77,37,40,73.5,17,2,9,1.1,4.9,1,27,2,5,44
714986,Katie Carter,5,2,2011-05-02,0,13.8,2024-09-23,4,2,4,1,24,13,11,97.3,15,3,13,1.5,1.8,2,16,0,4.7,84
81446,Charles Hickman,4,3,2012-04-17,0,12.8,2024-08-30,3,1,1,1,43,27,16,65,35,7,10,4.9,2.6,2,20,1,2.3,38
854975,Justin Bond,6,5,2013-05-13,0,11.8,2024-11-06,0,1,7,0,65,16,49,59,16,13,7,8.2,2.3,0,14,1,4.8,30
132261,Michael Mosley,2,3,2018-01-19,0,7.1,2024-01-12,0,1,3,0,89,25,64,54.3,10,1,7,5.2,3.8,0,18,2,3.1,17
599153,Jessica Ponce,2,0,2011-03-29,0,13.9,2024-08-10,0,2,6,1,56,30,26,54.2,40,7,40,6.3,1.2,1,3,0,2.9,24
513273,Natasha Scott,1,4,2014-03-03,1,4.4,2024-12-11,3,2,0,1,80,30,50,92.4,38,29,30,4.2,2.6,2,11,2,4.9,80
850186,Susan Payne,6,7,2018-12-09,0,6.2,2024-09-19,2,1,2,1,59,46,13,94.4,19,12,10,5.4,2.5,1,21,1,2.8,78
940464,Benjamin Bowers,6,6,2011-11-28,0,13.2,2024-02-14,4,0,8,1,11,7,4,55.7,15,11,14,6.4,1.5,0,15,1,2.1,21
979489,Neil Lane,1,2,2016-12-05,0,8.2,2024-07-03,0,2,8,0,66,25,41,60.4,41,18,3,2.2,1.2,2,26,2,5,21
885927,Shaun Figueroa,6,4,2010-05-07,0,14.8,2024-09-28,2,2,2,1,19,13,6,54.4,18,8,1,9.6,2.6,1,10,2,4.4,31
949950,Kayla Schmidt,6,5,2019-01-24,0,6.1,2024-10-06,1,2,5,0,77,23,54,63.6,38,37,4,9.6,2.7,1,1,1,2.5,37
707374,Amber Morgan,3,1,2015-08-02,0,9.6,2024-10-28,4,2,6,1,10,1,9,80.6,41,27,11,5.5,1.2,2,8,0,2.7,59
734464,Philip Warner,0,7,2019-06-09,0,5.7,2024-11-01,1,1,5,1,19,15,4,99.2,16,1,9,4.7,3.8,2,4,0,1.6,84
384190,Nicole Moreno,0,6,2022-08-29,1,1.9,2024-02-26,3,2,6,1,10,3,7,86.8,14,1,8,1.8,5,0,15,2,2.8,59
92847,Allison Patrick,0,6,2017-11-01,0,7.3,2024-11-22,2,1,5,1,21,1,20,92.8,27,21,17,8.6,1.4,0,19,1,1.7,76
177087,Curtis Estrada,6,4,2011-03-16,0,13.9,2024-11-28,0,1,5,0,41,40,1,76,14,11,4,2,1.5,2,7,2,3.8,54
789955,John Smith,6,6,2016-11-11,0,8.3,2024-09-20,0,1,4,0,19,2,17,73.9,13,1,12,5.7,4.3,1,7,1,4.2,51
356646,Steven Buckley,0,0,2017-12-02,0,7.2,2024-04-15,2,0,0,1,74,55,19,92.8,44,1,30,6.6,1.7,1,0,0,2.6,83
986148,Donald Ashley,1,3,2011-05-08,2,5.1,2024-09-11,1,0,10,0,14,2,12,75.5,22,9,0,8.6,3.5,1,27,0,4.7,50
41873,Michelle Dixon,5,4,2011-06-29,0,13.6,2024-03-07,4,0,9,0,77,25,52,66.6,23,5,12,8.4,2.9,0,8,0,2.2,44
631569,Andrew Ryan,2,3,2019-07-25,0,5.6,2024-07-02,2,2,9,1,82,82,0,79.4,47,43,44,4.4,2,2,9,0,1,52
738046,Melinda Lee,2,3,2016-07-07,0,8.6,2024-04-04,0,2,4,1,54,1,53,77.9,31,2,29,6.1,3.5,0,21,2,4,55
104953,Jessica Sheppard,1,5,2014-10-19,2,5.8,2024-05-09,0,1,3,1,96,76,20,62,10,1,7,5.4,1.4,0,14,2,3.6,31
86179,Helen Oconnor,1,3,2014-11-07,0,10.3,2024-06-12,2,2,8,1,67,54,13,57.5,9,1,9,4.1,3.3,1,1,1,2.2,23
99830,Nicholas Smith,5,3,2013-06-12,2,4.1,2024-05-16,2,0,2,0,56,51,5,57.5,24,6,18,2.7,2.3,0,20,1,2.9,20
411643,Donald Bell,1,6,2017-11-08,1,0.8,2024-03-16,1,2,8,1,41,11,30,67.9,24,10,2,7.9,4.2,1,2,1,2.6,40
419222,Cody Thomas MD,2,1,2011-06-16,0,13.7,2024-12-11,3,2,0,0,62,45,17,95.2,17,9,1,2.7,3,0,17,0,2.6,83
733749,Stephanie Henderson,0,3,2016-12-19,0,8.2,2024-12-21,0,1,3,0,13,10,3,65,15,11,12,8.8,2.2,1,0,1,2.2,41
506265,Kristi Decker,5,7,2021-06-14,0,3.7,2024-09-28,1,0,2,0,54,52,2,57.6,50,40,18,4.3,3.2,2,22,1,4.4,20
766486,Aaron White,0,6,2022-04-26,0,2.8,2024-08-09,2,0,4,0,26,12,14,68.1,15,6,6,7.1,3.9,1,22,1,2.6,36
257440,Lori Harris,5,4,2011-07-10,0,13.6,2024-05-07,4,1,8,0,45,19,26,62.2,48,17,11,9.1,3.7,0,11,0,4.8,39
543054,Austin Lynch,4,0,2014-02-21,0,11,2024-12-13,0,1,3,0,41,27,14,91.3,29,8,15,8.3,3.2,1,19,1,4.6,81
936972,Kristin Russo,0,7,2012-01-15,0,13.1,2024-06-01,1,1,7,1,62,33,29,73.8,43,26,11,7.3,3,1,20,0,2.5,51
25300,Shelby Price,3,0,2010-08-17,0,14.5,2024-12-17,4,1,7,0,93,54,39,80,41,41,18,4.9,3.7,0,28,1,1.4,56
431859,James Marks,6,7,2022-04-09,0,2.9,2024-08-12,3,1,2,1,50,34,16,87.8,11,2,2,6.2,3.3,2,16,0,3.4,67
338744,Linda Long,2,7,2020-06-13,0,4.7,2024-07-09,4,0,7,1,48,44,4,56.3,20,13,19,8.9,1.1,1,6,2,4,23
551697,Brian Miller,4,5,2019-06-24,0,5.7,2024-11-03,2,2,10,1,79,72,7,77.1,32,21,24,1.1,4.6,2,11,0,5,49
717683,Paul Bailey,6,5,2021-11-06,0,3.3,2024-12-31,1,0,10,0,66,31,35,60.8,48,25,35,4.2,1.6,0,11,0,4,23
30734,Laura Owens,4,4,2017-01-23,0,8.1,2024-09-20,4,1,10,1,22,14,8,68.9,21,14,19,4.7,3.4,2,21,1,2.3,37
809389,Brian Martin,6,2,2015-01-07,0,10.1,2024-04-24,3,0,10,0,94,35,59,77.6,39,18,20,3.1,2.8,1,3,1,2.9,53
13420,Mr. Kyle Martinez,2,3,2013-01-30,0,12.1,2024-06-28,3,0,0,0,29,13,16,71.6,41,9,27,8.7,4.8,2,6,0,1.7,54
297286,Bryan Jones,5,0,2012-08-21,2,11.5,2024-03-07,4,0,4,0,37,9,28,76.1,40,6,37,3,2.4,2,18,0,2,51
397129,Roger Reynolds,2,1,2014-03-16,0,10.9,2024-04-19,4,1,5,0,49,23,26,70.5,45,5,28,1.2,5,1,26,0,2,40
441214,April Garcia MD,6,1,2012-01-07,0,13.1,2024-02-28,1,0,8,0,54,17,37,87,7,6,5,6.3,4.8,2,24,0,1.2,67
249281,Christopher Stone,5,7,2017-11-09,0,7.3,2024-07-27,3,2,0,0,17,16,1,58.1,18,7,4,1.3,4.1,2,27,1,4,20
533114,Dennis Barker,4,2,2014-05-10,0,10.8,2024-04-12,3,0,9,0,14,4,10,86.9,21,9,3,5.2,3.2,1,26,1,1.1,63
445625,Holly Shelton,6,1,2013-08-27,1,8.1,2024-03-08,4,1,4,0,50,39,11,70.8,15,11,2,3.1,3.7,0,24,0,1.6,41
595048,Kyle Smith,6,0,2019-07-02,0,5.6,2024-08-21,4,1,6,1,61,42,19,54,19,13,2,1.5,1.1,0,10,2,3.2,13
679303,Edward Estrada,3,3,2010-01-16,0,15.1,2024-12-27,0,1,1,0,65,17,48,58.6,26,17,23,9.5,4.8,1,21,1,3.2,34
84279,Lisa Koch,2,5,2017-05-31,0,7.7,2024-01-02,1,1,5,0,90,8,82,51.3,24,6,15,2.8,1.4,0,11,2,1.4,12
596006,Matthew Welch,5,7,2010-09-20,0,14.4,2024-03-08,0,2,9,0,46,43,3,78.4,38,36,6,2.9,2.3,2,4,2,2.1,56
345877,Michael Norton,6,3,2010-06-06,0,14.7,2024-07-05,4,2,6,1,20,16,4,98.3,41,17,22,1.8,1.3,1,2,0,2.7,86
599308,John Torres DVM,0,7,2012-03-20,0,12.9,2024-03-21,0,2,5,0,33,23,10,83.2,5,3,2,5.3,4.1,2,27,1,1.6,61
251445,Cody Delgado,6,5,2019-06-07,0,5.7,2024-07-23,4,1,4,1,56,47,9,57.9,6,2,6,3.7,3.1,1,17,2,1.5,18
679127,Joshua Crawford MD,6,7,2010-01-13,0,15.1,2024-08-19,2,0,7,0,99,91,8,96.3,7,4,2,3.7,4.8,2,22,2,3.5,82
605131,Hannah Spencer,4,2,2016-03-11,0,8.9,2024-08-28,4,2,0,1,92,60,32,83.4,39,33,34,1.1,1.3,1,0,1,4.9,67
75240,Tony Bell,5,0,2011-08-10,0,13.5,2024-06-05,1,0,2,1,84,70,14,63.3,26,15,7,8.3,1.7,1,6,1,5,43
908134,Allen Harris,1,2,2014-05-20,0,10.8,2024-06-15,4,0,1,1,43,16,27,76.7,20,13,14,9.5,3.1,2,13,0,1.3,57
232747,Jenna Cortez,3,5,2013-11-09,0,11.3,2024-05-22,3,2,8,1,65,56,9,75.2,39,25,36,8,4.4,0,2,0,1.6,55
164177,Christy Lindsey,4,5,2020-09-05,2,1.3,2024-11-02,2,0,3,1,23,7,16,54.1,23,22,5,3.8,1.6,1,10,0,2.6,15
340328,Walter Johnson,3,5,2011-04-29,0,13.8,2024-07-02,0,2,5,0,60,39,21,54.7,6,2,6,5.7,3.5,1,18,0,3.3,22
60599,Melissa Adams,0,6,2015-05-23,0,9.7,2024-10-12,0,0,8,1,87,18,69,81.5,16,11,9,9.2,4.6,0,0,0,4.4,68
21134,Patrick Fitzpatrick,5,0,2012-03-20,0,12.9,2024-01-04,0,1,3,0,60,42,18,67.2,49,45,2,7.9,4.9,2,10,0,1.6,45
294370,John Miller,2,4,2015-05-17,0,9.8,2024-04-07,4,0,1,0,22,7,15,84.2,33,9,8,8.5,4.4,0,4,0,3,73
112920,Kimberly Martinez,0,1,2012-02-26,0,13,2024-05-14,2,2,5,0,82,70,12,65.4,10,5,0,9.8,2.6,2,23,2,1.8,40
958038,Christopher Castillo,3,3,2019-01-30,0,6.1,2024-07-07,0,1,0,0,80,40,40,70.6,37,27,27,5.2,4.4,0,11,2,4.3,46
105015,Phyllis Cochran,1,1,2019-03-12,0,5.9,2024-09-15,3,0,6,0,14,5,9,88.7,23,10,13,8,4.7,0,10,2,1.8,72
455028,Brian Terry,4,3,2016-07-25,0,8.6,2024-02-26,4,0,10,0,30,12,18,67.9,45,3,28,4.2,4.4,2,21,0,3.3,37
151824,Brittany Morgan,4,5,2016-09-26,0,8.4,2024-05-02,4,2,1,1,74,20,54,71.4,39,10,10,9.1,3.5,1,11,1,4.2,52
713882,Margaret Jackson,4,4,2011-08-07,0,13.5,2024-08-15,4,0,9,1,35,25,10,59,6,4,6,9.6,3.6,1,10,2,3.8,34
455997,Vincent Ortiz,3,6,2019-02-13,0,6,2024-03-05,3,2,10,1,46,14,32,68.1,46,16,17,2.2,2.4,0,5,0,4.1,36
782429,Brett Davis,3,7,2021-12-18,0,3.2,2024-09-13,3,0,8,0,95,7,88,51.2,24,22,4,5.4,4.9,2,4,0,1.7,14
701851,Sandra Frank,0,4,2014-01-04,0,11.1,2024-11-11,3,1,7,0,66,44,22,90.7,49,40,43,3.1,1.7,2,21,1,3.3,71
111849,Crystal Smith,5,6,2014-12-09,1,5.1,2024-06-09,2,2,2,0,60,5,55,82.7,41,23,40,2.9,4.6,1,30,2,2,55
79039,Sandra Mccormick,3,4,2016-09-21,1,3,2024-07-11,3,0,0,0,90,62,28,74.4,35,1,16,5.7,3.5,0,10,2,3,52
648481,Angela Cortez,6,6,2010-01-06,0,15.1,2024-06-07,3,1,1,0,84,1,83,56.1,21,13,0,5.8,1.5,1,23,2,4,26
591795,Brandi Montes,1,1,2010-10-17,0,14.3,2024-08-09,4,2,9,0,97,19,78,95.1,25,12,18,9.3,2.9,2,11,1,4.4,86
111525,Steven Smith,6,4,2011-01-03,0,14.1,2024-03-31,3,2,8,0,80,57,23,64.4,33,24,13,4.7,1.6,1,23,0,2.2,33
357937,Duane Williams,5,3,2012-06-08,0,12.7,2024-06-07,1,1,1,0,16,3,13,73.6,32,24,12,5.9,1.5,2,21,1,4.1,52
389514,Jonathan Haynes,4,1,2019-09-13,0,5.4,2024-01-31,0,0,4,0,28,16,12,90.2,38,21,6,2.7,1.2,0,26,0,3.5,66
964835,Kyle Bailey,2,4,2012-04-11,0,12.9,2024-01-07,4,1,2,1,17,16,1,89.9,20,14,5,9.4,2.7,0,5,1,4.8,84
401201,Paul Thompson,3,1,2013-08-29,0,11.5,2024-06-13,2,1,4,1,12,12,0,95,33,14,32,7.4,4.6,0,0,2,3.5,87
242851,Scott Allen,3,7,2021-11-29,0,3.2,2024-05-20,4,2,6,1,61,58,3,69.7,10,1,0,1.7,4.9,0,12,0,2.4,36
254810,Mark Tucker,1,2,2015-01-07,0,10.1,2024-06-16,3,1,9,0,20,14,6,63.4,5,1,4,2,3.3,1,22,0,3.3,27
360238,Morgan Baker,2,1,2015-12-31,0,9.1,2024-01-19,0,2,8,0,96,6,90,87.9,14,10,4,8.5,2.7,0,23,2,2.1,69
525183,Erica Rodriguez,0,2,2015-04-29,0,9.8,2024-04-22,1,1,10,0,68,16,52,60.7,19,12,11,1,2.7,2,10,2,1.6,22
521043,Anthony Patel,6,4,2020-04-01,0,4.9,2024-04-08,1,2,6,0,53,7,46,70.7,17,8,6,8.4,4.1,1,5,0,2.9,46
223389,Angela Tyler,1,3,2017-07-04,0,7.6,2024-10-02,1,1,4,0,61,17,44,98.4,27,16,21,9.5,4.5,2,16,0,2.4,86
69421,Charles Morales,1,2,2021-10-31,0,3.3,2024-08-16,1,0,8,1,36,11,25,72.3,33,29,25,9.1,3.6,1,13,0,2.1,45
332421,Travis Mcdowell,1,7,2016-04-28,1,4.7,2024-01-24,0,1,4,0,28,19,9,68,33,13,21,6.2,4.9,1,11,2,2,40
980083,Monica Barber,3,7,2015-02-11,0,10,2024-12-24,4,1,6,1,34,1,33,87.2,18,10,8,6.5,4.5,2,24,1,3,68
96880,Christopher Clark,3,7,2010-07-10,1,5.7,2024-03-03,1,2,3,1,11,5,6,89.9,49,14,44,5.3,3.8,1,17,1,2.3,73
50891,Catherine Tran,2,6,2011-02-12,1,12.3,2024-07-11,3,2,5,1,81,75,6,82.4,29,12,19,1.5,2.1,0,21,0,3.1,58
127689,Brian Gardner,0,4,2022-03-21,1,0.8,2024-01-18,3,2,10,1,62,18,44,81.2,28,16,25,2.7,3.4,0,22,0,1.2,48
135974,Richard Hudson,3,4,2020-08-19,1,4.4,2024-07-15,0,2,0,0,70,16,54,80,7,2,2,5,1.2,1,25,1,3.6,54
883396,Douglas Adams,1,1,2016-08-15,0,8.5,2024-10-04,1,0,5,0,92,38,54,73.1,21,8,13,6,4.9,1,28,2,4.2,47
278039,Richard Hill,1,4,2015-02-05,0,10,2024-10-18,4,0,4,1,29,0,29,78.1,28,7,9,6.8,1.4,1,7,1,4.1,59
319771,Zachary Crawford,2,4,2012-12-01,1,4.6,2024-04-23,4,2,6,0,24,5,19,79.9,46,19,34,8.4,4.3,1,3,0,1.2,59
12113,James Cross,1,4,2021-11-25,0,3.2,2024-07-15,3,1,8,0,60,43,17,89.7,28,17,15,7.5,2.5,1,9,2,4.7,72
51898,Erin Smith,5,4,2021-10-23,0,3.3,2024-12-06,0,0,9,0,42,24,18,62.5,49,30,46,4.6,2.8,1,12,1,4.2,26
110313,Kyle Pollard,5,4,2020-11-09,1,3.9,2024-04-22,0,1,5,0,67,36,31,68.5,8,5,0,8.5,4.4,0,7,0,4.2,43
311389,Matthew Edwards,6,0,2015-08-02,0,9.6,2024-04-11,4,0,7,0,14,1,13,73.1,32,31,9,1,4.1,2,2,1,2,45
585449,Margaret Sherman,4,2,2016-12-02,2,0.4,2024-07-25,1,2,2,0,42,16,26,65,37,30,5,2.7,1.6,1,14,2,2.7,29
416401,Melanie Holmes,3,7,2021-11-30,0,3.2,2024-11-14,2,1,3,1,95,32,63,65.8,11,6,9,1.7,2.7,2,22,1,4.5,30
889439,Jonathan Jones,1,0,2019-09-28,0,5.4,2024-12-11,2,1,6,0,81,60,21,94,50,19,15,2.7,3,1,9,2,4.1,77
72156,Nathan Underwood,1,7,2015-04-17,0,9.8,2024-09-03,2,0,7,1,64,21,43,66.5,41,31,11,10,4.4,0,8,0,1.4,43
739759,Miranda Lopez,2,3,2014-05-19,0,10.8,2024-05-18,0,2,2,0,56,43,13,84.4,43,42,15,3.2,3.5,0,23,2,4.7,65
262244,Ian Harris MD,3,5,2017-01-31,0,8.1,2024-05-29,4,0,1,1,11,4,7,58,20,19,19,8.7,2,2,5,1,4.9,32
67525,Kevin Holmes,0,6,2015-04-03,0,9.9,2024-12-24,3,1,8,0,93,47,46,92.5,40,28,8,8.4,3.4,0,18,2,1.5,77
750076,Donna Ross,1,7,2017-10-05,0,7.4,2024-12-23,0,0,5,1,68,52,16,91.2,32,8,20,4.5,3.8,0,2,2,3.5,77
98994,Joy Charles,4,4,2021-01-14,0,4.1,2024-10-02,2,2,3,0,82,40,42,69.2,44,8,5,4.3,4.1,1,13,2,3,38
499052,Mary Griffin,4,6,2018-10-31,1,3.4,2024-03-20,2,0,10,1,43,0,43,54.7,21,1,20,5.6,2.5,0,5,1,1.3,16
387701,James Cooper,6,2,2022-12-04,0,2.2,2024-10-02,1,2,4,1,92,81,11,58.2,12,2,5,7.6,3.3,0,7,0,3.6,25
147047,Brian Wright,0,0,2015-09-24,0,9.4,2024-11-11,1,2,10,0,35,18,17,99.4,42,31,4,7.7,4.5,0,0,0,3.7,88
449383,Lori Oconnor,4,2,2011-07-16,0,13.6,2024-06-27,1,2,2,1,52,44,8,74.4,29,9,28,2,1.7,0,0,2,1.7,53
611541,Mr. Ryan Hunter,5,7,2011-01-27,2,3.5,2024-02-19,0,1,2,0,38,9,29,63.7,10,7,9,4.8,2.1,2,9,1,1.1,32
834410,Shannon Jones,6,7,2012-01-05,0,13.1,2024-10-28,0,1,6,1,13,10,3,79.6,49,17,8,7.9,3.7,1,4,0,5,67
771457,Michele Harris,2,4,2021-04-06,1,1.8,2024-03-09,2,0,1,1,44,41,3,55.6,41,33,10,9.8,3.1,2,25,0,3.9,22
334648,Danielle Williams,5,2,2016-01-28,0,9.1,2024-04-03,4,2,6,0,69,1,68,99.3,33,28,4,4.7,4.3,2,9,1,1.9,85
519301,Elizabeth Sherman,5,7,2012-10-30,1,12.1,2024-03-27,1,0,9,1,50,50,0,71.1,10,1,6,9.2,3.1,0,7,1,4,50
92221,Jeremy White,4,3,2021-02-21,0,4,2024-03-20,4,1,4,0,67,13,54,56.8,41,39,5,7.6,3.3,1,11,0,3.7,23
466561,Ernest Davis,1,6,2013-03-06,0,12,2024-06-08,3,1,10,1,99,45,54,74.4,35,13,29,1.7,3.6,0,19,2,4.3,46
145206,Dennis Armstrong,1,6,2022-09-06,0,2.5,2024-03-16,1,1,5,1,90,76,14,70.5,28,8,3,7.4,4.7,0,26,0,1.6,38
118051,Joyce Page,4,6,2017-03-23,2,7.9,2024-05-04,4,1,5,1,73,31,42,50.1,40,6,32,2.8,1.6,0,1,0,1,13
785536,Yolanda Sanchez,4,7,2018-11-05,0,6.3,2024-09-28,4,1,10,1,79,55,24,72.5,31,11,30,6.9,2.6,0,29,1,1.8,42
652887,Megan Miller,4,0,2018-12-25,0,6.2,2024-05-03,0,0,3,0,37,9,28,94.7,44,15,38,3.9,1.9,0,10,1,4.7,80
667287,Michelle Johnson,2,2,2015-09-29,0,9.4,2024-05-01,3,0,8,0,48,26,22,59,14,1,12,5.1,3.3,0,14,1,3.9,24
536975,Julie Snyder,4,7,2017-05-14,0,7.8,2024-04-15,3,0,2,0,62,30,32,70.5,12,2,5,2.1,3.8,1,26,2,4.4,40
